SecteurActivité,TrancheEffectifs,Generation,Nombre d'entreprises actives,Nombre d'entreprises saines,Nombre de défaillances 3 mois,Nombre de défaillances 6 mois,Tauxdedéfaillances3mois,Taux de défaillances 6 mois,Nombre de créations dans les 3 mois,Code NACE,Score sectoriel,Classification,coronavirus,Valeur ajaoutée
Activités de services administratifs et de soutien,10 - 50 salariés,2019-03-31,11584,11460,20,33,0.0017452006980802793,0.0028795811518324606,141,N77-82,4.2,PME,0,127330.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2019-03-31,893,889,1,1,0.0011248593925759281,0.0011248593925759281,2,N77-82,4.2,GE,0,127330.0
Activités de services administratifs et de soutien,50 - 200 salariés,2019-03-31,2922,2900,1,1,0.0003448275862068965,0.0003448275862068965,7,N77-82,4.2,PME,0,127330.0
Activités de services administratifs et de soutien,3 - 10 salariés,2019-03-31,21648,21498,16,29,0.0007442552795608894,0.001348962694204112,389,N77-82,4.2,TPE,0,127330.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2019-03-31,479532,475212,421,774,0.0008859203892157605,0.0016287467488194742,12694,N77-82,4.2,TPE,0,127330.0
Activités financières et d'assurance,10 - 50 salariés,2019-03-31,4164,4160,0,0,0.0,0.0,34,K64-66,5.8,PME,0,83196.0
Activités financières et d'assurance,Plus de 200 salariés,2019-03-31,477,475,0,0,0.0,0.0,0,K64-66,5.8,GE,0,83196.0
Activités financières et d'assurance,50 - 200 salariés,2019-03-31,592,592,0,0,0.0,0.0,3,K64-66,5.8,PME,0,83196.0
Activités financières et d'assurance,3 - 10 salariés,2019-03-31,14398,14374,3,4,0.00020871017114234034,0.0002782802281897871,202,K64-66,5.8,TPE,0,83196.0
Activités financières et d'assurance,Moins de 2 salariés,2019-03-31,226480,224712,159,328,0.0007075723592865535,0.0014596461248175443,5851,K64-66,5.8,TPE,0,83196.0
Activités immobilières,10 - 50 salariés,2019-03-31,2955,2951,0,0,0.0,0.0,10,L68,4.0,PME,0,178338.0
Activités immobilières,Plus de 200 salariés,2019-03-31,185,185,0,0,0.0,0.0,0,L68,4.0,GE,0,178338.0
Activités immobilières,50 - 200 salariés,2019-03-31,512,510,0,0,0.0,0.0,1,L68,4.0,PME,0,178338.0
Activités immobilières,3 - 10 salariés,2019-03-31,10789,10754,3,8,0.00027896596615212943,0.0007439092430723452,146,L68,4.0,TPE,0,178338.0
Activités immobilières,Moins de 2 salariés,2019-03-31,2345796,2342464,357,618,0.00015240362285183465,0.00026382475888636923,43000,L68,4.0,TPE,0,178338.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2019-03-31,17397,17360,4,6,0.0002304147465437788,0.0003456221198156682,141,M69-75,4.8,PME,0,178338.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2019-03-31,736,733,0,0,0.0,0.0,3,M69-75,4.8,GE,0,178338.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2019-03-31,2425,2422,0,0,0.0,0.0,11,M69-75,4.8,PME,0,178338.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2019-03-31,35433,35243,16,35,0.00045399086343387337,0.000993105013761598,569,M69-75,4.8,TPE,0,178338.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2019-03-31,652715,647196,530,1015,0.0008189172986236008,0.0015683038832131225,30908,M69-75,4.8,TPE,0,178338.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2019-03-31,3568,3548,3,4,0.0008455467869222097,0.0011273957158962795,15,A01-03,5.9,PME,0,37112.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2019-03-31,30,30,0,0,0.0,0.0,0,A01-03,5.9,GE,0,37112.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2019-03-31,268,266,0,0,0.0,0.0,0,A01-03,5.9,PME,0,37112.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2019-03-31,19117,19015,9,16,0.00047331054430712596,0.0008414409676571128,116,A01-03,5.9,TPE,0,37112.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2019-03-31,807803,805875,209,368,0.00025934543198386845,0.00045664650224910814,6211,A01-03,5.9,TPE,0,37112.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2019-03-31,36253,36132,19,37,0.0005258496623491641,0.0010240230266799512,263,G45-47,6.3,PME,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2019-03-31,1529,1525,0,0,0.0,0.0,4,G45-47,6.3,GE,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2019-03-31,5684,5676,2,2,0.00035236081747709656,0.00035236081747709656,19,G45-47,6.3,PME,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2019-03-31,94295,93661,73,137,0.0007794065833164284,0.0014627219440322013,1726,G45-47,6.3,TPE,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2019-03-31,1121314,1101589,1779,3248,0.0016149398732195038,0.002948468076569392,38036,G45-47,6.3,TPE,0,224944.0
Construction,10 - 50 salariés,2019-03-31,25053,24817,29,71,0.001168553813917879,0.0028609420961437726,219,F41-43,5.3,PME,0,124114.0
Construction,Plus de 200 salariés,2019-03-31,462,462,0,0,0.0,0.0,1,F41-43,5.3,GE,0,124114.0
Construction,50 - 200 salariés,2019-03-31,2211,2204,0,2,0.0,0.0009074410163339383,8,F41-43,5.3,PME,0,124114.0
Construction,3 - 10 salariés,2019-03-31,57711,57072,76,142,0.0013316512475469583,0.002488085225679843,1463,F41-43,5.3,TPE,0,124114.0
Construction,Moins de 2 salariés,2019-03-31,779800,759701,1777,3213,0.002339078137319814,0.004229295472824177,18116,F41-43,5.3,TPE,0,124114.0
Hébergement et restauration,10 - 50 salariés,2019-03-31,16106,15937,18,32,0.0011294471983434775,0.0020079061303884043,396,I55-56,5.0,PME,0,63075.0
Hébergement et restauration,Plus de 200 salariés,2019-03-31,187,186,0,0,0.0,0.0,0,I55-56,5.0,GE,0,63075.0
Hébergement et restauration,50 - 200 salariés,2019-03-31,1567,1560,2,2,0.001282051282051282,0.001282051282051282,30,I55-56,5.0,PME,0,63075.0
Hébergement et restauration,3 - 10 salariés,2019-03-31,41448,40722,87,140,0.0021364373066155885,0.003437945091105545,1784,I55-56,5.0,TPE,0,63075.0
Hébergement et restauration,Moins de 2 salariés,2019-03-31,379568,367883,964,1740,0.0026203983331657076,0.004729764626253455,10522,I55-56,5.0,TPE,0,63075.0
Industrie manufacturière,10 - 50 salariés,2019-03-31,24941,24711,20,45,0.0008093561571769657,0.0018210513536481728,161,C10-33,6.4,PME,0,243954.0
Industrie manufacturière,Plus de 200 salariés,2019-03-31,1995,1994,0,0,0.0,0.0,3,C10-33,6.4,GE,0,243954.0
Industrie manufacturière,50 - 200 salariés,2019-03-31,5590,5550,6,10,0.001081081081081081,0.0018018018018018018,12,C10-33,6.4,PME,0,243954.0
Industrie manufacturière,3 - 10 salariés,2019-03-31,32217,31734,66,113,0.0020797882397428627,0.003560849561983992,597,C10-33,6.4,TPE,0,243954.0
Industrie manufacturière,Moins de 2 salariés,2019-03-31,296410,290700,481,907,0.001654626762985896,0.0031200550395596837,7180,C10-33,6.4,TPE,0,243954.0
Information et communication,10 - 50 salariés,2019-03-31,6593,6548,6,11,0.0009163103237629811,0.001679902260232132,89,J58-63,3.8,PME,0,116240.0
Information et communication,Plus de 200 salariés,2019-03-31,503,500,0,0,0.0,0.0,2,J58-63,3.8,GE,0,116240.0
Information et communication,50 - 200 salariés,2019-03-31,1543,1543,0,0,0.0,0.0,4,J58-63,3.8,PME,0,116240.0
Information et communication,3 - 10 salariés,2019-03-31,9172,9108,9,15,0.0009881422924901185,0.0016469038208168643,279,J58-63,3.8,TPE,0,116240.0
Information et communication,Moins de 2 salariés,2019-03-31,204169,201943,219,419,0.0010844644280811912,0.002074842901214699,9493,J58-63,3.8,TPE,0,116240.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2019-03-31,1282,1270,2,5,0.0015748031496062992,0.003937007874015748,15,E36-39,6.0,PME,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2019-03-31,149,148,0,0,0.0,0.0,0,E36-39,6.0,GE,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2019-03-31,364,363,0,1,0.0,0.0027548209366391185,2,E36-39,6.0,PME,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2019-03-31,1528,1515,1,2,0.0006600660066006601,0.0013201320132013201,18,E36-39,6.0,TPE,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2019-03-31,16511,16326,13,24,0.0007962758789660664,0.001470047776552738,395,E36-39,6.0,TPE,0,15067.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2019-03-31,149,148,1,1,0.006756756756756757,0.006756756756756757,7,D35,8.8,PME,0,39711.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2019-03-31,28,28,0,0,0.0,0.0,0,D35,8.8,GE,0,39711.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2019-03-31,36,36,0,0,0.0,0.0,0,D35,8.8,PME,0,39711.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2019-03-31,248,248,0,0,0.0,0.0,5,D35,8.8,TPE,0,39711.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2019-03-31,34754,34706,6,11,0.00017288076989569528,0.00031694807814210797,930,D35,8.8,TPE,0,39711.0
Santé humaine et action sociale,10 - 50 salariés,2019-03-31,13853,13780,11,16,0.0007982583454281567,0.0011611030478955006,130,Q86-88,3.4,PME,0,194016.0
Santé humaine et action sociale,Plus de 200 salariés,2019-03-31,2333,2330,1,1,0.00042918454935622315,0.00042918454935622315,2,Q86-88,3.4,GE,0,194016.0
Santé humaine et action sociale,50 - 200 salariés,2019-03-31,7042,7020,1,4,0.00014245014245014244,0.0005698005698005698,6,Q86-88,3.4,PME,0,194016.0
Santé humaine et action sociale,3 - 10 salariés,2019-03-31,13577,13512,5,14,0.0003700414446417999,0.0010361160449970396,269,Q86-88,3.4,TPE,0,194016.0
Santé humaine et action sociale,Moins de 2 salariés,2019-03-31,522079,520796,142,267,0.00027265954423613085,0.0005126767486693446,10117,Q86-88,3.4,TPE,0,194016.0
Transports et entreposage,10 - 50 salariés,2019-03-31,8909,8825,16,19,0.0018130311614730878,0.002152974504249292,110,H49-53,6.3,PME,0,99336.0
Transports et entreposage,Plus de 200 salariés,2019-03-31,676,676,0,1,0.0,0.0014792899408284023,1,H49-53,6.3,GE,0,99336.0
Transports et entreposage,50 - 200 salariés,2019-03-31,2393,2384,1,1,0.00041946308724832214,0.00041946308724832214,5,H49-53,6.3,PME,0,99336.0
Transports et entreposage,3 - 10 salariés,2019-03-31,9411,9322,14,27,0.0015018236429950654,0.0028963741686333405,255,H49-53,6.3,TPE,0,99336.0
Transports et entreposage,Moins de 2 salariés,2019-03-31,154968,151532,338,576,0.0022305519626217565,0.00380117730908323,19960,H49-53,6.3,TPE,0,99336.0
Activités de services administratifs et de soutien,10 - 50 salariés,2019-06-30,11734,11590,13,22,0.0011216566005176876,0.0018981880931837791,137,N77-82,4.2,PME,0,127330.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2019-06-30,900,895,0,0,0.0,0.0,2,N77-82,4.2,GE,0,127330.0
Activités de services administratifs et de soutien,50 - 200 salariés,2019-06-30,2945,2922,0,1,0.0,0.00034223134839151266,17,N77-82,4.2,PME,0,127330.0
Activités de services administratifs et de soutien,3 - 10 salariés,2019-06-30,22062,21895,13,32,0.000593742863667504,0.0014615208951815483,353,N77-82,4.2,TPE,0,127330.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2019-06-30,485381,480536,371,807,0.0007720545390980072,0.0016793746982536168,12596,N77-82,4.2,TPE,0,127330.0
Activités financières et d'assurance,10 - 50 salariés,2019-06-30,4202,4198,0,0,0.0,0.0,95,K64-66,5.8,PME,0,83196.0
Activités financières et d'assurance,Plus de 200 salariés,2019-06-30,478,476,0,0,0.0,0.0,1,K64-66,5.8,GE,0,83196.0
Activités financières et d'assurance,50 - 200 salariés,2019-06-30,593,593,0,0,0.0,0.0,0,K64-66,5.8,PME,0,83196.0
Activités financières et d'assurance,3 - 10 salariés,2019-06-30,14594,14567,1,4,6.864831468387451e-05,0.00027459325873549804,196,K64-66,5.8,TPE,0,83196.0
Activités financières et d'assurance,Moins de 2 salariés,2019-06-30,229481,227521,177,378,0.00077795016723731,0.0016613851029135772,5479,K64-66,5.8,TPE,0,83196.0
Activités immobilières,10 - 50 salariés,2019-06-30,2975,2971,0,3,0.0,0.0010097610232245036,8,L68,4.0,PME,0,178338.0
Activités immobilières,Plus de 200 salariés,2019-06-30,185,185,0,0,0.0,0.0,0,L68,4.0,GE,0,178338.0
Activités immobilières,50 - 200 salariés,2019-06-30,514,512,0,0,0.0,0.0,0,L68,4.0,PME,0,178338.0
Activités immobilières,3 - 10 salariés,2019-06-30,10931,10893,5,8,0.0004590103736344441,0.0007344165978151107,131,L68,4.0,TPE,0,178338.0
Activités immobilières,Moins de 2 salariés,2019-06-30,2370467,2366757,266,656,0.00011239007637877483,0.00027717251918976053,43785,L68,4.0,TPE,0,178338.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2019-06-30,17578,17537,2,11,0.00011404459143525118,0.0006272452528938815,129,M69-75,4.8,PME,0,178338.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2019-06-30,737,734,0,0,0.0,0.0,0,M69-75,4.8,GE,0,178338.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2019-06-30,2439,2436,0,0,0.0,0.0,11,M69-75,4.8,PME,0,178338.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2019-06-30,35986,35780,19,43,0.0005310229178311906,0.0012017887087758525,567,M69-75,4.8,TPE,0,178338.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2019-06-30,665142,658985,503,1137,0.0007632950674142811,0.0017253806991054425,29976,M69-75,4.8,TPE,0,178338.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2019-06-30,3580,3557,1,2,0.000281135788585887,0.000562271577171774,16,A01-03,5.9,PME,0,37112.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2019-06-30,30,30,0,0,0.0,0.0,0,A01-03,5.9,GE,0,37112.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2019-06-30,268,266,0,1,0.0,0.0037593984962406013,1,A01-03,5.9,PME,0,37112.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2019-06-30,19248,19137,7,19,0.0003657835606416889,0.0009928410931702985,95,A01-03,5.9,TPE,0,37112.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2019-06-30,813180,811027,156,390,0.00019234871342137808,0.0004808717835534452,4655,A01-03,5.9,TPE,0,37112.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2019-06-30,36588,36448,18,30,0.000493854258121159,0.0008230904302019315,268,G45-47,6.3,PME,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2019-06-30,1530,1526,0,0,0.0,0.0,4,G45-47,6.3,GE,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2019-06-30,5695,5685,0,2,0.0,0.00035180299032541777,20,G45-47,6.3,PME,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2019-06-30,95980,95272,64,148,0.0006717608531362835,0.0015534469728776556,1575,G45-47,6.3,TPE,0,224944.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2019-06-30,1141970,1119720,1542,3513,0.0013771299967849104,0.0031373914907298255,33561,G45-47,6.3,TPE,0,224944.0
Construction,10 - 50 salariés,2019-06-30,25317,25047,43,74,0.00171677246776061,0.002954445642192678,184,F41-43,5.3,PME,0,124114.0
Construction,Plus de 200 salariés,2019-06-30,462,462,0,0,0.0,0.0,0,F41-43,5.3,GE,0,124114.0
Construction,50 - 200 salariés,2019-06-30,2218,2211,3,3,0.0013568521031207597,0.0013568521031207597,2,F41-43,5.3,PME,0,124114.0
Construction,3 - 10 salariés,2019-06-30,58961,58242,68,145,0.0011675423234092236,0.002489612307269668,1364,F41-43,5.3,TPE,0,124114.0
Construction,Moins de 2 salariés,2019-06-30,791794,769320,1496,3393,0.0019445744293661936,0.004410388394946186,17343,F41-43,5.3,TPE,0,124114.0
Hébergement et restauration,10 - 50 salariés,2019-06-30,16475,16287,15,38,0.0009209799226376865,0.0023331491373488056,349,I55-56,5.0,PME,0,63075.0
Hébergement et restauration,Plus de 200 salariés,2019-06-30,190,189,0,0,0.0,0.0,0,I55-56,5.0,GE,0,63075.0
Hébergement et restauration,50 - 200 salariés,2019-06-30,1583,1574,0,0,0.0,0.0,9,I55-56,5.0,PME,0,63075.0
Hébergement et restauration,3 - 10 salariés,2019-06-30,42756,41930,59,140,0.0014071070832339613,0.00333889816360601,1610,I55-56,5.0,TPE,0,63075.0
Hébergement et restauration,Moins de 2 salariés,2019-06-30,385756,372468,829,1828,0.002225694556310878,0.0049078041603574,7764,I55-56,5.0,TPE,0,63075.0
Industrie manufacturière,10 - 50 salariés,2019-06-30,25139,24885,25,63,0.0010046212577858146,0.002531645569620253,195,C10-33,6.4,PME,0,243954.0
Industrie manufacturière,Plus de 200 salariés,2019-06-30,1998,1997,0,0,0.0,0.0,2,C10-33,6.4,GE,0,243954.0
Industrie manufacturière,50 - 200 salariés,2019-06-30,5607,5561,4,5,0.0007192950908110052,0.0008991188635137566,12,C10-33,6.4,PME,0,243954.0
Industrie manufacturière,3 - 10 salariés,2019-06-30,32718,32168,49,103,0.001523252922158667,0.0032019398159661774,512,C10-33,6.4,TPE,0,243954.0
Industrie manufacturière,Moins de 2 salariés,2019-06-30,300211,293879,445,969,0.0015142286451226526,0.003297275409267079,7490,C10-33,6.4,TPE,0,243954.0
Information et communication,10 - 50 salariés,2019-06-30,6729,6678,6,11,0.0008984725965858042,0.0016471997604073077,86,J58-63,3.8,PME,0,116240.0
Information et communication,Plus de 200 salariés,2019-06-30,508,505,0,1,0.0,0.0019801980198019802,3,J58-63,3.8,GE,0,116240.0
Information et communication,50 - 200 salariés,2019-06-30,1559,1559,0,1,0.0,0.0006414368184733803,8,J58-63,3.8,PME,0,116240.0
Information et communication,3 - 10 salariés,2019-06-30,9368,9295,6,18,0.0006455083378160301,0.0019365250134480904,260,J58-63,3.8,TPE,0,116240.0
Information et communication,Moins de 2 salariés,2019-06-30,208457,205955,206,458,0.001000218494331286,0.002223786749532665,9654,J58-63,3.8,TPE,0,116240.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2019-06-30,1292,1278,3,4,0.002347417840375587,0.003129890453834116,6,E36-39,6.0,PME,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2019-06-30,149,148,0,0,0.0,0.0,1,E36-39,6.0,GE,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2019-06-30,366,365,1,1,0.0027397260273972603,0.0027397260273972603,3,E36-39,6.0,PME,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2019-06-30,1550,1536,1,2,0.0006510416666666666,0.0013020833333333333,19,E36-39,6.0,TPE,0,15067.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2019-06-30,16867,16668,13,33,0.0007799376049916006,0.0019798416126709864,356,E36-39,6.0,TPE,0,15067.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2019-06-30,151,149,0,0,0.0,0.0,4,D35,8.8,PME,0,39711.0
